CRN,ACCESS_CTRL,ADJ_RDWY_SEQ,LANE_COUNT,OFFSET,RDWY_COUNTY,RDWY_ORIENT,RDWY_SEQ_NUM,ROAD_OWNER,ROUTE,SEGMENT,SPEED_LIMIT,STREET_NAME
2010074986,,3,2.0,,67,E,4,4,,,25.0,NEDRO AV
2010028332,,5,2.0,,67,E,5,4,,,25.0,MASTER ST
2010099744,,4,2.0,0.0,67,S,4,2,3015.0,53.0,25.0,COBBS CREEK PY
2010059552,1.0,6,2.0,425.0,67,E,6,2,8014.0,500.0,,RAMP A RD
2010064669,,3,2.0,,67,N,4,4,,,,TWELFTH ST
2010032588,3.0,3,2.0,1473.0,67,E,3,2,2016.0,60.0,30.0,ALLEGHENY AV
2010122430,3.0,3,2.0,2337.0,67,S,3,2,4009.0,10.0,35.0,ROBERTS AV
2010075071,3.0,3,3.0,1075.0,67,N,3,2,6001.0,320.0,45.0,ROOSEVELT BL
2010032719,3.0,3,1.0,2576.0,67,N,3,2,2007.0,120.0,25.0,FRANKFORD AV
2010099811,3.0,5,2.0,0.0,67,B,5,2,3015.0,10.0,25.0,MAIN ST
2010044585,,4,1.0,,67,W,4,4,,,,THOMPSON ST
2010020478,1.0,3,2.0,2536.0,67,E,3,1,76.0,3444.0,50.0,SCHUYLKILL EX
2010094197,,3,1.0,,67,W,3,4,,,25.0,TASKER ST
2010069648,,4,2.0,,67,N,3,4,,,,RISING SUN AV
2010058055,,3,4.0,,67,E,3,4,,,45.0,BENJAMIN FRANKLIN BRIDGE BR
2010117814,3.0,3,3.0,708.0,67,E,3,2,4009.0,30.0,35.0,ROBERTS AV
2010067064,1.0,3,1.0,50.0,67,N,3,2,1.0,90.0,50.0,ROOSEVELT BOULEVARD EX
2010039211,,4,1.0,,67,E,3,4,,,,CHRISTIAN ST
2010027953,,3,1.0,,67,N,3,4,,,25.0,FRAZIER ST
2010028235,,4,1.0,,67,S,3,4,,,,NINETEENTH ST
2010101109,,4,2.0,,67,N,3,4,,,25.0,SEVENTYSECOND ST
2010074536,3.0,4,2.0,0.0,67,S,4,2,1003.0,31.0,35.0,WHITAKER AV
2010028179,,7,4.0,,67,E,7,4,,,35.0,FRANKLIN MILLS BL
2010088798,,3,1.0,,67,N,3,4,,,,FIFTIETH ST
2010011630,3.0,4,2.0,1418.0,67,S,4,2,13.0,251.0,30.0,FRANKFORD AV
2010084199,,4,2.0,,67,N,3,4,,,,SEVENTIETH ST
2010113817,,5,2.0,,67,E,5,4,,,25.0,BENNER ST
2010048466,3.0,4,2.0,912.0,67,S,4,2,611.0,41.0,30.0,BROAD ST
2010021698,,3,1.0,,67,N,4,4,,,25.0,EMERALD ST
2010117930,3.0,3,2.0,964.0,67,N,3,2,1008.0,30.0,25.0,LEVICK ST
2010067056,,3,1.0,,67,S,3,4,,,25.0,YOCUM ST
2010074581,3.0,4,2.0,525.0,67,N,4,2,2009.0,10.0,30.0,ARAMINGO AV
2010028316,3.0,4,4.0,670.0,67,S,4,2,611.0,21.0,30.0,BROAD ST
2010026593,1.0,3,3.0,1725.0,67,S,3,1,95.0,141.0,55.0,DELAWARE EX
2010048806,,4,2.0,,67,N,3,4,,,,LARGE ST
2010043494,1.0,3,4.0,1112.0,67,W,3,1,76.0,3395.0,50.0,SCHUYLKILL EX
2010030263,3.0,3,2.0,818.0,67,E,3,2,2004.0,10.0,25.0,MARKET ST
2010088748,,3,2.0,,67,S,3,4,,,,SIXTYSEVENTH ST
2010017196,,4,2.0,,67,S,4,4,,,25.0,SIXTYEIGHTH ST
2010028071,3.0,4,2.0,1072.0,67,S,4,2,3010.0,31.0,25.0,MARKET ST
2010088791,,4,1.0,,67,E,3,4,,,,LOCUST ST
2010070023,,4,2.0,,67,E,3,4,,,,FLORENCE AV
2010081969,,5,1.0,,67,N,5,4,,,,THIRTEENTH ST
2010117827,,4,1.0,,67,S,3,4,,,25.0,MOYAMENSING AV
2010069276,,4,1.0,,67,W,3,4,,,,CHERRY ST
2010075034,,4,2.0,,67,E,4,4,,,,COULTER ST
2010036890,1.0,3,3.0,1988.0,67,S,3,1,95.0,151.0,55.0,DELAWARE EX
2010088940,,3,2.0,,67,E,3,4,,,15.0,RITTENHOUSE ST
2010070071,,4,1.0,,67,E,3,4,,,25.0,DICKINSON ST
2010081954,3.0,3,2.0,2777.0,67,N,3,2,3021.0,70.0,30.0,GRAYS FERRY AV
2010110866,,3,2.0,,67,N,3,4,,,25.0,NINTH ST
2010048450,,4,1.0,,67,E,3,4,,,,CUMBERLAND ST
2010074644,,4,1.0,,67,W,3,4,,,,CATHARINE ST
2010028185,3.0,3,2.0,215.0,67,N,3,2,611.0,140.0,30.0,BROAD ST
2010088857,,4,2.0,,67,N,3,4,,,,FRANKLIN ST
2010070015,,3,2.0,,67,W,4,4,,,,PATTISON AV
2010021711,3.0,5,3.0,0.0,67,S,3,2,6001.0,321.0,45.0,ROOSEVELT BL
2010094175,,5,2.0,,67,S,5,4,,,25.0,SECOND ST
2010044486,,4,1.0,,67,N,4,4,,,25.0,TWENTYSEVENTH ST
2010074639,,3,2.0,,67,N,3,4,,,25.0,TWENTYFIFTH ST
2010032582,,3,2.0,,67,N,3,4,,,,CRESCO AV
2010099508,,3,1.0,,67,N,4,4,,,25.0,FIFTEENTH ST
2010052209,,4,2.0,,67,S,4,4,,,25.0,TWELFTH ST
2010056267,,6,4.0,,67,E,6,4,,,25.0,PENN SQ
2010093474,,6,2.0,,67,S,6,4,,,25.0,SEVENTIETH AV
2010104638,1.0,3,3.0,459.0,67,N,3,1,95.0,314.0,55.0,DELAWARE EX
2010084254,3.0,3,2.0,1590.0,67,E,3,2,2016.0,20.0,30.0,ALLEGHENY AV
2010093709,,4,2.0,,67,W,3,4,,,,CALLOWHILL ST
2010048708,,4,1.0,,67,N,3,4,,,25.0,SYDENHAM ST
2010011579,,3,2.0,,67,E,4,4,,,25.0,SOLLY AV
2010032735,,4,99.0,,67,E,4,4,,,,OXFORD CR
2010088686,3.0,6,2.0,0.0,67,W,6,2,2008.0,31.0,30.0,GIRARD AV
2010044871,,5,2.0,,67,N,5,4,,,,FIFTH ST
2010085543,1.0,3,2.0,995.0,67,E,3,1,76.0,3444.0,50.0,SCHUYLKILL EX
2010094123,,5,2.0,,67,E,5,4,,,,HELLERMAN ST
2010044589,3.0,3,2.0,0.0,67,N,3,2,611.0,80.0,30.0,BROAD ST
2010017187,,6,2.0,1204.0,67,S,6,2,2016.0,101.0,30.0,ALLEGHENY AV
2010110877,,4,2.0,,67,N,4,4,,,35.0,EMLEN ST
2010088767,3.0,4,2.0,1526.0,67,S,4,2,2007.0,151.0,30.0,FRANKFORD AV
2010044725,,4,99.0,,67,N,3,4,,,,HASBROOK AV
2010064648,,3,1.0,,67,E,3,4,,,,KRAMS AV
2010032634,,3,2.0,,67,E,3,4,,,,LINDBERGH BL
2010088982,3.0,3,2.0,671.0,67,N,3,2,3007.0,70.0,30.0,KELLY DR
2010017038,,3,1.0,,67,E,4,4,,,,UNITY ST
2010110875,3.0,5,2.0,0.0,67,W,5,2,1002.0,61.0,35.0,ADAMS AV
2010093719,3.0,3,3.0,0.0,67,W,3,2,1.0,321.0,45.0,ROOSEVELT BL
2010038318,,4,1.0,,67,S,4,4,,,,EIGHTH ST
2010084207,,3,1.0,,67,W,3,4,,,,HAVERFORD AV
2010117727,,3,1.0,,67,S,4,4,,,25.0,FORTIEIGHTH ST
2010122395,,5,2.0,,67,E,5,4,,,,PENNS LANDING ENT RD
2010075047,,3,1.0,,67,W,4,4,,,,MCKEAN ST
2010032574,,5,2.0,0.0,67,N,4,2,6073.0,10.0,25.0,STATE RD
2010110847,3.0,3,2.0,1080.0,67,W,3,2,2002.0,30.0,25.0,SNYDER AV
2010069949,,3,1.0,,67,N,3,4,,,25.0,MASSEY ST
2010021725,,5,1.0,,67,N,5,4,,,,NINTH ST
2010094103,,5,2.0,,67,N,5,4,,,25.0,SIXTH ST
2010069262,3.0,3,2.0,75.0,67,N,3,2,3009.0,70.0,35.0,RIDGE AV
2010072562,,3,1.0,,67,S,4,4,,,,HAWTHORNE ST
2010110840,3.0,3,2.0,0.0,67,N,3,2,1007.0,40.0,25.0,TACONY ST
2010115666,3.0,3,2.0,2756.0,67,N,3,2,1015.0,30.0,35.0,KNIGHTS RD
2010071686,1.0,3,4.0,2269.0,67,W,3,1,76.0,3401.0,50.0,SCHUYLKILL EX
2010032607,,3,1.0,,67,S,4,4,,,,FIFTEENTH ST
2010074375,3.0,3,2.0,0.0,67,E,3,2,30.0,40.0,30.0,LANCASTER AV
2010038754,,3,1.0,,67,E,3,4,,,20.0,FOSTER ST
2010074880,,3,99.0,,67,W,3,4,,,,W INDIANA AV
2010032645,,3,2.0,,67,S,3,4,,,25.0,WISSAHICKON DR
2010122566,3.0,3,3.0,0.0,67,S,3,2,1.0,211.0,40.0,ROOSEVELT BL
2010052245,,3,99.0,,67,N,4,4,,,,FIFTYSEVENTH ST
2010105900,,3,2.0,,67,E,4,4,,,,HUNTING PARK AV
2010088918,,4,2.0,,67,N,4,4,,,,KENSINGTON AV
2010069667,3.0,3,2.0,1645.0,67,E,3,2,3014.0,14.0,25.0,SPRING GARDEN ST
2010075877,3.0,3,4.0,1690.0,67,N,3,2,3017.0,40.0,35.0,FIFTYSECOND ST
2010117897,3.0,3,3.0,771.0,67,S,3,2,1.0,151.0,40.0,ROOSEVELT BL
2010123494,1.0,3,3.0,1288.0,67,N,3,1,95.0,320.0,55.0,DELAWARE EX
2010048922,,4,2.0,,67,N,3,4,,,,ELEVENTH ST
2010107052,3.0,5,3.0,0.0,67,N,3,2,6001.0,250.0,40.0,ROOSEVELT BL
2010091105,,3,2.0,,67,N,3,4,,,30.0,BELFIELD AV
2010105106,,4,1.0,,67,W,3,4,,,25.0,CARPENTER ST
2010084252,,3,1.0,,67,W,3,4,,,25.0,SPRUCE ST
2010116132,1.0,3,1.0,1398.0,67,N,3,2,8017.0,750.0,45.0,RAMP RD
2010044532,,4,2.0,,67,N,3,4,,,,SUMMERDALE AV
2010011570,,3,1.0,,67,S,4,4,,,,TWENTYFIRST ST
2010028161,1.0,3,1.0,500.0,67,S,3,2,1.0,91.0,50.0,ROOSEVELT BOULEVARD EX
2010052177,,3,2.0,,67,W,3,4,,,25.0,VINE ST
2010044854,3.0,3,4.0,959.0,67,S,3,2,13.0,131.0,30.0,HUNTING PARK AV
2010039291,,4,2.0,,67,E,3,4,,,,LINDLEY AV
2010091477,,4,2.0,,67,N,3,4,,,,THIRD ST
2010061366,1.0,3,4.0,1779.0,67,N,3,1,95.0,294.0,55.0,DELAWARE EX
2010017118,3.0,3,2.0,1981.0,67,N,3,2,13.0,260.0,30.0,FRANKFORD AV
2010033293,3.0,3,2.0,1582.0,67,E,3,2,2014.0,90.0,25.0,LEHIGH AV
2010088813,3.0,5,2.0,0.0,67,N,5,2,1009.0,100.0,25.0,BUSTLETON AV
2010069982,3.0,3,2.0,950.0,67,W,3,2,13.0,30.0,25.0,BALTIMORE AV
2010081540,,4,2.0,,67,S,4,4,,,,FORTIETH ST
2010032647,3.0,3,2.0,337.0,67,N,3,2,1004.0,200.0,30.0,TORRESDALE AV
2010125106,,3,2.0,,67,W,4,4,,,25.0,PINE ST
2010074483,,4,2.0,,67,E,4,4,,,25.0,CHELTEN AV
2010117848,,3,1.0,,67,S,4,4,,,25.0,TENTH ST
2010069941,3.0,3,2.0,161.0,67,S,3,2,2005.0,53.0,35.0,SIXTH ST
2010052468,,3,1.0,,67,W,3,4,,,25.0,MCKEAN ST
2010084255,,4,2.0,,67,E,3,4,,,,GLENWOOD AV
2010113603,3.0,3,2.0,3315.0,67,N,3,2,3017.0,20.0,25.0,FIFTYSECOND ST
2010122535,3.0,3,2.0,2783.0,67,N,3,2,4004.0,20.0,35.0,CHEW AV
2010017229,3.0,5,2.0,2581.0,67,E,5,2,2016.0,10.0,25.0,ALLEGHENY AV
2010028070,,5,1.0,,67,S,5,4,,,,BROOMALL ST
2010099788,3.0,3,3.0,749.0,67,S,3,2,6001.0,155.0,40.0,ROOSEVELT BL
2010044633,,4,2.0,,67,S,3,4,,,25.0,FIFTEENTH ST
2010043497,1.0,3,2.0,5530.0,67,W,3,1,76.0,3445.0,50.0,SCHUYLKILL EX
2010094182,,3,2.0,,67,N,3,4,,,25.0,THIRTYSIXTH ST
2010070760,1.0,4,1.0,156.0,67,S,4,2,8043.0,250.0,,
2010074904,3.0,4,3.0,2357.0,67,S,4,2,3003.0,41.0,40.0,THIRTYFOURTH ST
2010117794,3.0,4,2.0,1875.0,67,W,4,2,3010.0,55.0,30.0,MARKET ST
2010122506,3.0,3,2.0,898.0,67,E,3,2,2016.0,30.0,30.0,ALLEGHENY AV
2010044435,,5,3.0,,67,W,5,4,,,25.0,TWENTYSECOND ST
2010084235,3.0,3,3.0,2015.0,67,N,3,2,6001.0,190.0,40.0,ROOSEVELT BL
2010116307,,4,2.0,,67,S,3,4,,,,TWENTYSECOND ST
2010099817,3.0,3,2.0,1079.0,67,W,3,2,4017.0,70.0,35.0,UPSAL ST
2010075887,3.0,3,2.0,2086.0,67,N,3,2,1013.0,90.0,35.0,ACADEMY RD
2010116327,,3,2.0,,67,S,4,4,,,25.0,SIXTYSECOND ST
2010126109,1.0,3,2.0,793.0,67,W,3,1,676.0,11.0,55.0,VINE ST EX
2010038745,3.0,3,3.0,318.0,67,N,3,2,2009.0,90.0,30.0,HARBISON AV
2010021677,3.0,3,3.0,0.0,67,E,3,2,1.0,160.0,40.0,ROOSEVELT BL
2010118012,,3,2.0,,67,N,4,4,,,25.0,FRONT ST
2010044758,3.0,3,3.0,1689.0,67,S,3,2,2001.0,101.0,,CHRISTOPHER COLUMBUS BL
2010087358,1.0,3,2.0,838.0,67,W,3,2,8011.0,500.0,45.0,RAMP RD
2010117996,,3,1.0,,67,W,3,4,,,25.0,BERKS ST
2010069587,3.0,4,2.0,1061.0,67,W,4,2,2008.0,31.0,30.0,GIRARD AV
2010103062,3.0,3,2.0,0.0,67,N,3,2,611.0,100.0,30.0,BROAD ST
2010021455,3.0,3,3.0,470.0,67,N,3,2,6001.0,170.0,40.0,ROOSEVELT BL
2010110831,3.0,4,2.0,2152.0,67,S,4,2,4003.0,11.0,40.0,WISSAHICKON AV
2010048692,,3,1.0,,67,S,4,4,,,25.0,ALLISON ST
2010081452,,3,2.0,,67,W,4,4,,,15.0,CHELTENHAM AV
2010115651,,4,2.0,,67,N,3,4,,,,GLENDALE ST
2010070787,3.0,4,2.0,1698.0,67,S,4,2,611.0,121.0,30.0,BROAD ST
2010011643,3.0,3,2.0,1414.0,67,N,3,2,4002.0,70.0,35.0,STENTON AV
2010021891,,5,2.0,,67,N,4,4,,,25.0,JASPER ST
2010090111,,4,1.0,,67,S,3,4,,,35.0,FOURTH ST
2010122377,,4,1.0,,67,N,5,4,,,,BAMBREY ST
2010081743,,6,2.0,,67,S,6,4,,,,SIXTYFIFTH ST
2010118047,,6,4.0,,67,N,4,4,,,35.0,OGONTZ AV
2010072288,3.0,4,2.0,1360.0,67,S,4,2,1.0,51.0,35.0,CITY AV
2010017109,,3,2.0,,67,S,4,4,,,,GRAYS FERRY AV
2010028575,3.0,3,4.0,2074.0,67,W,3,2,1008.0,60.0,25.0,LEVICK ST
2010062647,3.0,4,4.0,2102.0,67,W,4,2,13.0,161.0,30.0,HUNTING PARK AV
2010044851,,3,2.0,,67,W,3,4,,,,WOODLAND AV
2010086030,,4,2.0,,67,N,4,4,,,35.0,FIFTYFIRST ST
2010118022,,4,1.0,,67,N,4,4,,,,DITMAN ST
2010093748,3.0,5,3.0,0.0,67,N,3,2,6001.0,270.0,40.0,ROOSEVELT BL
2010074525,3.0,5,2.0,3201.0,67,N,5,2,1001.0,60.0,35.0,RISING SUN AV
2010032746,,3,2.0,,67,N,4,4,,,,KENSINGTON AV
2010074363,,3,2.0,,67,E,3,4,,,25.0,POPLAR ST
2010048813,,4,2.0,,67,W,3,4,,,,GIRARD AV
2010084581,3.0,4,2.0,0.0,67,E,4,2,2014.0,90.0,25.0,LEHIGH AV
2010113744,3.0,4,2.0,0.0,67,S,4,2,1013.0,51.0,30.0,ACADEMY RD
2010127195,1.0,3,3.0,923.0,67,W,3,1,76.0,3461.0,50.0,SCHUYLKILL EX
2010074897,,3,2.0,,67,E,3,4,,,25.0,SAINT VINCENT ST
2010028118,3.0,4,2.0,1834.0,67,S,5,2,3003.0,41.0,40.0,THIRTYFOURTH ST
2010088926,,4,2.0,,67,N,3,4,,,,OGONTZ AV
2010059536,,4,2.0,,67,S,5,4,,,,I ST
2010020471,1.0,3,3.0,2525.0,67,E,3,1,76.0,3420.0,50.0,SCHUYLKILL EX
2010117905,,3,1.0,,67,N,3,4,,,20.0,TWENTYTHIRD ST
2010069886,3.0,3,1.0,1511.0,67,N,3,2,2007.0,130.0,25.0,FRANKFORD AV
2010017245,,4,2.0,,67,W,3,4,,,,COULTER ST
2010028278,3.0,3,2.0,2344.0,67,E,3,2,3.0,100.0,35.0,CHESTNUT ST
2010094280,3.0,3,2.0,635.0,67,N,3,2,291.0,36.0,40.0,ISLAND AV
2010070006,,5,2.0,,67,N,5,4,,,35.0,GIRARD AV
2010064419,1.0,3,4.0,507.0,67,N,3,1,95.0,224.0,55.0,DELAWARE EX
2010117989,,4,1.0,,67,N,3,4,,,25.0,THIRTYTHIRD ST
2010068725,3.0,5,2.0,0.0,67,E,5,2,1014.0,50.0,35.0,RHAWN ST
2010074592,,3,2.0,,67,E,3,4,,,35.0,SPRINGFIELD AV
2010112457,,4,1.0,,67,N,3,4,,,,TWENTYFIFTH ST
2010122559,,3,1.0,,67,N,3,4,,,25.0,CECIL ST
2010102952,,5,2.0,,67,N,4,4,,,25.0,THIRTYSIXTH ST
2010085998,3.0,3,3.0,2638.0,67,S,3,2,1.0,341.0,45.0,ROOSEVELT BL
2010113824,3.0,3,2.0,1319.0,67,S,3,2,3009.0,201.0,35.0,RIDGE AV
2010070684,,3,2.0,,67,E,3,4,,,25.0,WOODLAND AV
2010039248,,3,1.0,,67,N,4,4,,,,SIXTEENTH ST
2010093693,,3,1.0,,67,N,4,4,,,25.0,SIXTEENTH ST
2010069708,,4,2.0,,67,W,3,4,,,25.0,ARCH ST
2010058914,3.0,3,2.0,758.0,67,N,3,2,2007.0,30.0,25.0,FRANKFORD AV
2011027966,,3,2.0,,67,S,4,4,,,25.0,THOMPSON ST
2010059585,3.0,5,4.0,0.0,67,E,5,2,3010.0,54.0,30.0,MARKET ST
2010062707,1.0,5,1.0,0.0,67,W,5,2,8008.0,30.0,25.0,RAMP RD
2010105076,3.0,3,2.0,672.0,67,N,3,2,1015.0,40.0,35.0,KNIGHTS RD
2011024404,3.0,4,3.0,0.0,67,N,4,2,6001.0,280.0,45.0,ROOSEVELT BL
2011008363,,3,1.0,,67,N,4,4,,,,PENN ST
2011010052,,3,2.0,,67,W,3,4,,,,HERMITAGE ST
2011008891,,5,2.0,,67,N,5,4,,,25.0,SIXTEENTH ST
2010038284,3.0,3,2.0,1796.0,67,W,3,2,2676.0,5.0,25.0,VINE ST
2011008256,,4,2.0,,67,N,3,4,,,,RUTH ST
2010057841,1.0,3,1.0,2300.0,67,W,4,2,8009.0,20.0,55.0,
2010058857,,5,2.0,,67,E,5,4,,,,LUZERNE ST
2010040370,1.0,3,4.0,1911.0,67,W,3,1,76.0,3405.0,50.0,SCHUYLKILL EX
2010062693,3.0,3,2.0,1144.0,67,N,3,2,3015.0,90.0,35.0,SIXTYTHIRD ST
2010105067,3.0,3,2.0,448.0,67,U,3,2,2002.0,20.0,25.0,SNYDER AV
2011000851,3.0,6,2.0,0.0,67,S,6,2,2008.0,31.0,30.0,GIRARD AV
2011024931,,6,2.0,,67,E,6,4,,,,WOODLAND AV
2011015997,3.0,4,3.0,358.0,67,S,4,2,291.0,171.0,25.0,BROAD ST
2010052303,,3,1.0,,67,E,3,4,,,,WOODHAVEN RD
2011008393,3.0,3,3.0,906.0,67,S,3,2,1.0,381.0,45.0,ROOSEVELT BL
2011008388,3.0,3,3.0,0.0,67,S,3,2,1.0,241.0,40.0,ROOSEVELT BL
2010061994,3.0,3,2.0,0.0,67,N,3,2,3017.0,50.0,35.0,FIFTYSECOND ST
2010058779,,5,2.0,,67,E,4,4,,,,ST LUKES ST
2010058983,2.0,3,2.0,1276.0,67,W,3,2,291.0,91.0,45.0,PENROSE AV
2010053526,3.0,4,2.0,502.0,67,W,4,2,3004.0,31.0,35.0,LINDBERGH BL
2011000980,3.0,3,2.0,1764.0,67,E,3,2,1004.0,70.0,30.0,ERIE AV
2010040824,1.0,3,3.0,1730.0,67,N,3,1,95.0,140.0,55.0,DELAWARE EX
2011026291,,3,4.0,,67,S,4,4,,,35.0,SEVENTIETH ST
2010045112,,3,1.0,,67,N,3,4,,,25.0,THIRD ST
2010044700,,3,2.0,,67,N,3,4,,,25.0,FIFTYSIXTH ST
2010062041,,5,1.0,,67,W,5,4,,,,SELLERS ST
2010103107,,4,1.0,,67,S,3,4,,,,SHELBOURNE ST
2010102529,3.0,4,2.0,2385.0,67,S,4,2,3013.0,41.0,35.0,ISLAND AV
2011001069,,5,2.0,,67,E,5,4,,,,NAPFLE AV
2010052482,,5,1.0,,67,S,5,4,,,35.0,SIXTH ST
2011023395,1.0,4,1.0,0.0,67,E,4,2,8008.0,10.0,,RAMP RD
2011008253,3.0,4,2.0,0.0,67,S,4,2,532.0,41.0,35.0,BUSTLETON AV
2010102522,3.0,4,2.0,1229.0,67,S,4,2,611.0,141.0,30.0,BROAD ST
2011000809,3.0,4,3.0,2379.0,67,S,4,2,2001.0,91.0,,CHRISTOPHER COLUMBUS BL
2011008873,,3,1.0,,67,E,3,4,,,25.0,VARE AV
2010046096,1.0,3,3.0,223.0,67,S,3,1,95.0,325.0,55.0,DELAWARE EX
2011024963,3.0,3,2.0,793.0,67,N,3,2,73.0,50.0,30.0,COTTMAN AV
2011010065,3.0,3,2.0,649.0,67,W,3,2,3021.0,50.0,25.0,LINDBERGH BL
2011008855,,3,1.0,,67,E,4,4,,,,ARCH ST
2011009811,,4,2.0,,67,N,3,4,,,35.0,TWENTYSECOND ST
2011008384,3.0,3,2.0,1450.0,67,S,3,2,3007.0,131.0,35.0,KELLY DR
2010103061,,4,2.0,,67,E,3,4,,,25.0,CUTHBERT ST
2011027954,3.0,3,4.0,1200.0,67,N,6,2,2676.0,14.0,25.0,VINE ST
2010058900,,3,1.0,,67,E,3,4,,,,STRAHLE ST
2010074986,,4,2.0,,67,S,3,4,,,,OPAL ST
2010028332,3.0,4,2.0,1233.0,67,S,4,2,3015.0,101.0,25.0,SIXTYTHIRD ST
2010099744,3.0,3,2.0,0.0,67,N,3,2,3015.0,52.0,25.0,COBBS CREEK PY
2010059552,3.0,5,1.0,615.0,67,S,5,2,3039.0,11.0,25.0,SCHUYLKILL AV
2010064669,,4,2.0,,67,E,3,4,,,,CUMBERLAND ST
2010028350,3.0,5,1.0,873.0,67,S,5,2,3015.0,75.0,35.0,COBBS CREEK PY
2010122446,3.0,3,2.0,255.0,67,W,3,2,2008.0,2.0,25.0,GIRARD AV
2010071530,,6,2.0,,67,W,6,4,,,,POQUESSING AV
2010032732,,3,2.0,,67,N,3,4,,,,TABOR RD
2010099811,3.0,4,2.0,2385.0,67,S,4,2,3013.0,41.0,35.0,ISLAND AV
2010044585,3.0,3,2.0,2271.0,67,E,3,2,3009.0,30.0,35.0,RIDGE AV
2010025547,1.0,3,3.0,862.0,67,N,3,1,95.0,264.0,55.0,DELAWARE EX
2010094294,,3,2.0,,67,E,3,4,,,35.0,E ERIE AV
2010069902,,3,2.0,,67,W,3,4,,,25.0,WYOMING AV
2010052030,1.0,3,3.0,564.0,67,E,3,1,76.0,3424.0,50.0,SCHUYLKILL EX
2010113809,,3,1.0,,67,E,4,4,,,,MAXWELL ST
2010069924,,3,1.0,,67,E,3,4,,,25.0,DOREL ST
2010051530,1.0,3,4.0,2615.0,67,W,3,1,76.0,3405.0,50.0,SCHUYLKILL EX
2010028050,,3,1.0,,67,N,4,4,,,35.0,FORTYTHIRD ST
2010095891,,3,2.0,,67,E,3,4,,,45.0,SCHUYLKILL EX
2010128477,1.0,3,3.0,1709.0,67,W,3,1,76.0,3471.0,50.0,SCHUYLKILL EX
2010074536,3.0,3,2.0,0.0,67,N,3,2,1003.0,30.0,35.0,WHITAKER AV
2010028179,3.0,6,2.0,0.0,67,S,6,2,1015.0,51.0,35.0,KNIGHTS RD
2010099773,,3,2.0,,67,E,4,4,,,25.0,CHRISTIAN ST
2010011630,3.0,3,2.0,1413.0,67,N,3,2,13.0,250.0,30.0,FRANKFORD AV
2010084545,,3,2.0,,67,N,4,4,,,25.0,FIFTYSEVENTH ST
2010113817,3.0,4,2.0,1627.0,67,S,4,2,1005.0,121.0,25.0,CASTOR AV
2010048466,3.0,3,2.0,915.0,67,N,3,2,611.0,40.0,30.0,BROAD ST
2010021698,,4,1.0,,67,W,3,4,,,25.0,MONMOUTH ST
2010117943,,3,2.0,,67,E,3,4,,,,CECIL B MOORE AV
2010067078,,3,4.0,,67,E,4,4,,,,WASHINGTON AV
2010074581,3.0,3,2.0,1700.0,67,S,3,2,2001.0,131.0,25.0,CHRISTOPHER COLUMBUS BL
2010028316,3.0,3,4.0,666.0,67,N,3,2,611.0,20.0,30.0,BROAD ST
2010026594,1.0,3,4.0,924.0,67,S,3,1,95.0,241.0,55.0,DELAWARE EX
2010048818,,3,2.0,,67,S,4,4,,,,OGONTZ AV
2010051870,1.0,3,4.0,2174.0,67,S,3,1,95.0,165.0,55.0,DELAWARE EX
2010028252,,3,2.0,,67,S,4,4,,,,TWELFTH ST
2010088801,,3,1.0,,67,S,3,4,,,,SIXTYFIFTH ST
2010017196,3.0,3,2.0,1238.0,67,N,3,2,3015.0,20.0,25.0,COBBS CREEK PY
2010028071,3.0,3,2.0,1072.0,67,N,3,2,3010.0,30.0,25.0,MARKET ST
2010088805,,4,2.0,1549.0,67,N,4,2,3005.0,20.0,25.0,THIRTYTHIRD ST
2010061188,1.0,3,3.0,1251.0,67,E,3,1,676.0,14.0,55.0,VINE ST EX
2010081969,3.0,4,3.0,1104.0,67,W,4,2,2676.0,11.0,25.0,VINE ST
2010117834,,3,2.0,,67,N,3,4,,,20.0,D ST
2010067087,3.0,3,2.0,1905.0,67,E,3,2,1004.0,50.0,30.0,ERIE AV
2010075034,3.0,3,2.0,1876.0,67,N,3,2,4007.0,30.0,25.0,WAYNE AV
2010028372,,3,1.0,,67,S,4,4,,,,MARWOOD RD
2010091242,,4,2.0,,67,N,4,4,,,,AMBER ST
2010048941,,3,2.0,,67,W,3,4,,,,OXFORD AV
2010084128,,3,1.0,,67,S,4,4,,,,TENTH ST
2010091484,3.0,3,3.0,580.0,67,S,3,2,1.0,181.0,40.0,ROOSEVELT BL
2010038544,,4,2.0,,67,E,4,4,,,,MONTGOMERY DR
2010074990,,3,2.0,,67,S,4,4,,,,SEVENTEENTH ST
2010028211,,4,2.0,,67,E,4,4,,,30.0,RITTENHOUSE ST
2010088875,,4,1.0,,67,E,4,4,,,,GRANITE ST
2010070015,,4,2.0,,67,S,3,4,,,,BUCK LN
2010021737,,4,2.0,,67,N,4,4,,,,TWENTIETH ST
2010094175,,4,1.0,333.0,67,W,4,2,2016.0,71.0,30.0,ALLEGHENY AV
2010044486,3.0,3,2.0,864.0,67,W,3,2,2014.0,20.0,30.0,LEHIGH AV
2010074643,,3,1.0,,67,W,3,4,,,25.0,MOORE ST
2010028401,,3,2.0,,67,W,4,4,,,,CHRISTIAN ST
2010122465,,5,99.0,,67,E,5,4,,,,HUNTING PARK AV
2010052209,3.0,3,3.0,1549.0,67,E,3,2,2676.0,10.0,25.0,VINE ST
