CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PERMITTED,PUC_NUM,SPECIAL_SIZING1,SPECIAL_SIZING2,SPECIAL_SIZING3,SPECIAL_SIZING4,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2009013242,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008048613,99.0,8.0,1065 BELVOIR RD,,PLYMOUTH,PA,19462,RAMANOS SCHOOL BUS,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008061011,99.0,8.0,1200 ROUTE 100,,BECHTELSVILLE,PA,19505,DEL CO SCHOOL BUS,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008069690,99.0,8.0,734 SCHUYLKILL AVE,,PHILADELPHIA,PA,19146,SCHOOL DISTRICT OF PHILA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008072616,99.0,9.0,2000 GARY AVE,,CHICAGO,IN,46312,PGT TRUCKING,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,8.0
2008073496,99.0,8.0,440 N. BROAD ST,,PHILADELPHIA,PA,19107,SCHOOL DISTRICT,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008083665,99.0,7.0,"100 S BROAD ST,3RD FL",,PHILADELPHIA,PA,19102,CITY OF PHILADELPHIA,9999999999.0,57220.0,,,,,N,,,,,,N,,,,,,,3,,5.0
2008085347,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008089156,99.0,9.0,20O HELEN ST,,S PLAINFIELD,NJ,07080,BAKERS EXPRESS CO,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,,5.0
2008100893,2.0,8.0,3001 E ORTHODOX ST,,PHILADELPHIA,PA,99999,YELLOWBIRD BUS CO,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2008122863,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008122865,2.0,8.0,440 N BROAD ST,,PHILADELPHIA,PA,99999,SCHOOL DISTRICT,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,4,,11.0
2008134173,3.0,2.0,1713 N. MAIN ROAD,,VINELAND,NJ,08360,SAMUEL COLARUZZO,8566911142.0,80000.0,,,,,N,,,,,,N,,,,,,,1,00156123,8.0
2008134175,5.0,1.0,4701 WEST 2100 SOUTH,,SALT LAKE CITY,UT,84120,CR ENGLANG INC,8008971801.0,80000.0,,,,,N,,,,,,N,,,,,,,1,00028406,8.0
2009000183,99.0,1.0,2860 HEDIEY ST,,PHILADELPHIA,PA,19137,PATRICK TRANSPORTATION COMPANY,9999999999.0,80000.0,,,,,N,,,,,,N,,,,,,,2,,6.0
2009000791,99.0,9.0,304 PARKVIEW AVE,,LANGHORNE,PA,19047,JAMES STANLEY,9999999999.0,73280.0,,,,,N,,,,,,N,,,,,,,1,,99.0
2008023061,99.0,1.0,12734 HOLLY TREE ROAD,,ELLENDALE,DE,19941,DONALD SHORT INC,3022705665.0,,,,,,N,,,,,,N,,,,,,,2,00142446,8.0
2008056280,99.0,4.0,1400 INDUSTRIAL HIGHWAY,,EDDYSTONE,PA,19022,JG NASCON INC,6108721200.0,73000.0,,,,,N,,,,,,N,,,,,,,1,,4.0
2008069313,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008070685,99.0,8.0,2500 WHEATSHEAF LN.,,PHILADELPHIA,PA,19137,DURHAM SCHOOL SERVICE,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008088217,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2009013412,99.0,2.0,2800 RIVER RD,,DES PLAINES,IL,60018,TRANSERVICE LOGISTICS INC,3022299467.0,800000.0,1.0,,,,Y,1.0,,,,,N,,,,,,,1,09999999,8.0
2009025373,5.0,1.0,1909 SYCAMORE,BOX 515,GRANGER,IA,50109,BARR NUNN TRANS,9999999999.0,80000.0,,,,,N,,,,,000000UNK,N,,,,,,,2,00000UNK,8.0
2009029878,99.0,8.0,"1234 MARKET STREET,14TH",,PHILADELPHIA,PA,19107,SOUTHEASTERN PENNSYLVANIA TRAN,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2008040233,1.0,1.0,201 W CHURCH ROAD,,KING OF PRUSSIA,PA,19406,THE COLONIAL ELECTRIC SUPPLY,6102653636.0,26000.0,,,,,N,,,,,,N,,,,,,,1,00462211,3.0
2008044662,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999,11.0
2008045532,5.0,1.0,2929 LONE OAK CIR,,EAGAN,MN,151210000,TRANSX LTD,9999999999.0,80000.0,,,,,N,,,,,,N,,,,,,,1,00180162,8.0
2008048107,5.0,1.0,1011 FLORAL LANE,,DAVENPORT,IA,52802,WENGER,2679705790.0,80000.0,,,,,N,,,,,000109818,N,,,,,,,1,00001905,8.0
2008062192,2.0,8.0,1234 MARKET ST 14TH FLO,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,,11.0
2008122808,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008122864,2.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008133629,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2009002230,99.0,1.0,119 MOONACHIE AVE,,MOONACHIE,NY,99999,RYDER TRUCK RENTALS,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,99.0
2008057678,99.0,8.0,2500 WHEATSHEAF LN,,PHILADELPHIA,PA,99999,DURHAM SCHOOL SERVICES LP,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2008059213,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,,11.0
2008079026,99.0,9.0,4501-25 N 6TH ST,,PHILADELPHIA,PA,19140,PAYLOAD DISPOSAL,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,9999999,99.0
2008103654,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008104867,5.0,3.0,2330 BIG OAK RD.,,LNGHORNE,PA,19047,J M PEREIRA & SONS INC,2672280574.0,80000.0,,,,,N,,,,,,N,,,,,,,2,00562136,8.0
2008119029,5.0,1.0,10220 W RENO,,OKLAHOMA CITY,OK,73127,US EXPRESS LSG INC,8008343834.0,800000.0,,,,,N,,,,,,N,,,,,,,2,,8.0
2008132996,99.0,8.0,9025 RIVRE RD,,INDIANAPOLIS,IN,46240,DURHAM SCHOOL SERVICE,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2009004088,2.0,8.0,1019 E 9TH ST,,CHESTER,PA,19013,DELAWARE COUNTY TRANSPORT,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2009012496,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008029495,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999,11.0
2008046765,2.0,4.0,17TH ST. AND ARSENAL BL,,HARRISBURG,PA,17120,PENNDOT,7177874836.0,58400.0,,,,,N,,,,,,N,,,,,,,2,,3.0
2008046765,99.0,4.0,17TH ST. AND ARSENAL BL,,HARRISBURG,PA,17120,PENNDOT,7177874836.0,58400.0,,,,,N,,,,,,N,,,,,,,3,,3.0
2008050771,99.0,1.0,1 HOG ISLAND RD,,PHILA,PA,19153,UPS,2159372579.0,,,,,,N,,,,,,N,,,,,,,2,00024796,8.0
2008051753,99.0,8.0,2500 WHEATLEAF LN,,PHILADELPHIA,PA,19133,DURHAM SCHOOL BUS,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2008081471,99.0,8.0,UKNOWN,,PHILADELPHIA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,,,,,,,U,,,,,,,1,,11.0
2008081539,3.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155807800.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008085436,4.0,4.0,ROUTE 422 PO BOX 250,,DOUGLASSVILLE,PA,19518,DAVID J KLEIN INC.,6103854888.0,73280.0,,,,,N,,,,,0363178,N,,A-00116007,,,,,1,0852953,4.0
2008085516,99.0,8.0,5944 LARCHWOOD AVE,,PHILADELPHIA,PA,19143,LIBERTY BAPTIST CHURCH WEST,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,10.0
2008100891,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008118636,2.0,1.0,100 S BROAD ST,3RD FL,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,9999999999.0,29000.0,,,,,N,,,,,,N,,,,,,,2,,3.0
2008134484,5.0,1.0,1955 WEST NORTH AVENUE,,MELROSE PARK,IL,60160,AMERICAN PROCUREMENT & LOGISTICS,7173354106.0,80000.0,,,,,N,,,,,,N,,,,,,,1,00467296,8.0
2009030442,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2009093069,99.0,8.0,1234 MARKET ST,,PHILADELPHIA,PA,19014,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008060580,3.0,8.0,1 PENN PLAZA,,NEWARK,NJ,07105,NJ TRANSIT CORP,8569683814.0,,,,,,N,,,,,,N,,,,,,,1,00074293,11.0
2008060617,5.0,1.0,4516 S STREET,CAPITOL,HEIGHTS,MD,20743,TAC TRANSPORT LLC,3015839555.0,80000.0,,,,,N,,,,,,N,,,,,,,1,,8.0
2008098428,99.0,9.0,201 HERING BONE LN,,BESALEM,PA,19020,LOVETT HAULING,9999999999.0,73280.0,,,,,N,,,,,,N,,,,,,,1,,99.0
2008101783,4.0,4.0,909 JEFFERSON AVE FL 2,,ELIZABETH,NJ,07201,AGUSTIN SANCHEZ,6467737363.0,80000.0,,,,,N,,,,,,N,,,,,,,2,01008081,4.0
2008103644,99.0,8.0,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,,,,,,,U,,,,,,,2,,11.0
2008133525,99.0,8.0,UNKNOWN,,PHILADELPHIA,PA,99999,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008048601,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2008057225,99.0,9.0,309 PARSONS AVE,,BALACYNWYD,PA,19004,BLESSING ELECTRIC CO INC,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,1,,9.0
2008059292,99.0,9.0,HERRY VALLEY RD,P.O. BOX 449,SAYLOSBURG,PA,99999,ELLIS BRITTINGHAM,9999999999.0,,,,,,N,,,,,,,,,,,,,2,,99.0
2008085096,5.0,1.0,300 FOW AVE PO BX 505,,SWEDESBORO,NJ,08085,BENTLEY TRUCK SERVICE INC,4843471774.0,80000.0,,,,,N,,,,,,N,,,,,,,1,01227326,8.0
2008098655,99.0,1.0,7500 LINDBERGH BLVD,,PHILADELPHIA,PA,19176,USPS,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,8.0
2008103944,3.0,8.0,1234 MARKET,,PHILADELPHIA,PA,19107,SOUTHEASTERNPENNSYLVANIATRANSPOR,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008126874,99.0,9.0,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,N,,,,,,,,,,,,,1,99999999,99.0
2008127399,5.0,4.0,PO BOX 457,,HATBORO,PA,19040,DELAWARE VALLEY CONCRETE,2156758900.0,80000.0,,,,,N,,,,,,N,,A-00114132,,,,,3,00735760,8.0
2008127399,2.0,8.0,734 SCHUYLKILL AVE,,PHILADELPHIA,PA,19132,SCHOOL DISTRICT OF PHILA,2154925065.0,29500.0,,,,,N,,,,,,N,,,,,,,5,99999999,11.0
2008132962,99.0,8.0,1234 MARKET 14TH ST,14TH FL,PHILADELPHIA,PA,19107,SEPTA,2155805007.0,379200.0,,,,,N,,,,,,U,,,,,,,2,,11.0
2008133313,99.0,8.0,200 W. WYOMING AVE,,PHILADELPHIA,PA,19170,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2009003374,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2009030420,99.0,8.0,"1234 MARKET ST,14TH FL",,PHILADELPHIA,PA,19107,SOUTHEASTERN PENNA TRANS AUTH,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2008044713,99.0,8.0,1234 MARKET ST,,PHILADELPHIA,PA,19107,SOUTHEASTERN PA TRANS AUTHORITY,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2008045550,99.0,8.0,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,1,,11.0
2008054064,2.0,8.0,7600 ESSINGTON AV,,PHILADELPHIA,PA,19153,CENTRAL PARKING CO,2154925353.0,14850.0,,,,,N,,,,,,N,,,,,,,1,,10.0
2008060906,99.0,1.0,3101 VIONA AVE,,BALTIMIORE,MD,21230,FRITO LAY SALES,9999999999.0,,,,,,N,,,,,,,,,,,,,1,,5.0
2008069070,2.0,8.0,1203 SLOTTER RD,,PERKASIE,PA,18944,THOMAS KRUG,2672438138.0,999999.0,,,,,N,,,,,,N,,A-00149100,,,,,1,,11.0
2008070542,3.0,1.0,518 OLD KENTUCKY RD.,,COOKEVILLE,TN,385068854,AVERITT EXPRESS INC.,8002837488.0,80000.0,,,,,N,,,,,,N,,,,,,,2,,6.0
2008081497,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,17109,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008095707,99.0,9.0,KIMBALL LN,,LYNFIELD,MA,01940,ROSENBURG DARIES HP HOOD LLC,9999999999.0,33000.0,,,,,N,,,,,,N,,,,,,,1,,5.0
2008100996,2.0,8.0,4700 ISLAND AVE,,PHILADELPHIA,PA,99999,UPG PRE FLIGHT POA LLC,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2008102182,5.0,2.0,CEDAR SWAMP ROAD,,BRIDGEPORT,NJ,08014,QUALITY CARRIERS,8564671111.0,80000.0,8.0,,,,Y,1.0,,,,,N,,,,,,,2,00076600,8.0
2008107374,5.0,7.0,221 MECHANIC ST,,CAMDEN,NS,08104,JYE INC,9999999999.0,80000.0,,,,,N,,,,,,N,,,,,,,1,361695,8.0
2008122806,99.0,9.0,100 S BROAD ST 3RD FL,,PHILADELPHIA,PA,19110,CITY OF PHILA,9999999999.0,35000.0,,,,,N,,,,,,N,,,,,,,1,,99.0
2008132410,3.0,7.0,408 S OAK AVE,,PRIMOS,PA,19018,WASTE MANAGEMENT OF PA,6109729191.0,73280.0,,,,,N,,,,,,N,,,,,,,2,00344070,4.0
2009031177,99.0,9.0,2 RIVERSIDE DR,,CAMDEN,NJ,08101,DRPA,9999999999.0,41000.0,,,,,N,,,,,,U,,,,,,,2,,99.0
2008030227,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155807822.0,,,,,,N,,,,,000000000,,,,,,,,1,99999999,10.0
2008045456,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,99999999,11.0
2008049783,2.0,8.0,52 N. 10TH STREET,,PHILADELPHIA,PA,19107,NEW CENTURY TRAVEL,2156272222.0,57000.0,,,,,N,,,,,000367489,N,,,,,,,1,00911125,11.0
2008050826,99.0,1.0,500 SAMPSON ST,,UNKNOWN,PA,99999,COOKS WHOLESALE,9999999999.0,33000.0,,,,,N,,,,,,N,,,,,,,1,9999999,5.0
2008051499,2.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2008051771,99.0,8.0,4680 CONFERENCE WAY,,S BOCA RATON,FL,33431,ALAMO VANGAURD CAR RENTAL USA IN,9999999999.0,,,,,,N,,,,,,,,,,,,,2,,11.0
2008054190,99.0,9.0,1887 STOUT DR,,WARMINSTER,PA,18974,WALTER H MCKEON INC,9999999999.0,73280.0,,,,,,,,,,,U,,,,,,,1,,99.0
2008101521,99.0,1.0,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,8.0
2008107653,3.0,1.0,6721 HARBISON AVE,,PHILADELPHIA,PA,19149,LOUIS TRANSPORT,2158686032.0,80000.0,,,,,N,,,,,,N,,,,,,,1,01687503,6.0
2008122731,99.0,8.0,"1234 MARKET ST,14TH ST",,PHILADELPHIA,PA,19107,SOUTHEASTERN PENNSYLVANIA TRAN,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2008122857,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,U,,,,,,,2,,11.0
2009002633,99.0,9.0,62 EMDWELL LN,,WILLINGBORO,NJ,99999,ROJA LEWIS,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,99.0
2009013445,99.0,8.0,1234 MARKET STREET,,PHILADELPHIA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2008036799,99.0,8.0,1234 MARKET STREET 14TH,,PHILADELPHIA,PA,19107,SOUTHEASTERN PENNSYLVANIA TRANSP,2155805308.0,,,,,,N,,,,,,N,,,,,,,2,99999999,11.0
2008051617,99.0,8.0,440 N BROAD STREET,,PHILADELPHIA,PA,19130,THE SCHOOL DISTRICT OF PHILADE,9999999999.0,,,,,,,,,,,,N,,,,,,,2,,11.0
2008059261,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008069693,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008078539,99.0,1.0,UNKNOWN,,UNKNOWN,ZZ,999999999,UNKNOWN,9999999999.0,,,,,,N,,,,,,U,,,,,,,1,00000009,99.0
2008087869,99.0,8.0,1019 E 9TH ST,,CHESTER,PA,19013,DELAWARE COUNTY TRANSPORTATION,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2008087869,99.0,8.0,300 E WYOMING AVE,,PHILADELPHIA,PA,19120,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2008088228,99.0,8.0,UNKNOWN,,PHILADELPHIA,PA,99999,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008104397,5.0,2.0,PO BOX 3156,,STOWE,PA,19464,GODDMAN TANK LINES INC,6109709250.0,80000.0,1.0,2.0,,3.0,Y,1.0,1.0,,1.0,,N,,,,,,,1,00761708,6.0
2008105743,2.0,1.0,7910 STATE RD.,,PHILADELPHIA,PA,19136,J.N. DISTRIBUTOR,2153353584.0,25500.0,,,,,N,,,,,,N,,,,,,,1,01076041,3.0
2008108607,99.0,8.0,7060 ESSINGTON AVE,,PHILADELPHIA,PA,19153,"PCAA,LCC",9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,10.0
2008108646,99.0,8.0,UNKNOWN,,PHILADELPHIA,PA,99999,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2009004132,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2009007071,4.0,1.0,3147 W 169TH PL,,HAMMOND,IN,70402,UPS,8007425877.0,80000.0,,,,,N,,,,,,N,,,,,,,2,00024796,8.0
2008073494,99.0,8.0,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,10.0
2008075771,99.0,4.0,5 REESE RD,,MILLVILLE,NJ,08332,SORANTINO ENTERPRISES,8566081000.0,,,,,,N,,,,,,N,,A-00114864,,,,,1,,4.0
2008089140,99.0,8.0,800 N BROAD ST,,PHILADELPHIA,PA,99999,PEOPLE FOR PEOPLE CHARTEER SCHOO,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,10.0
2008108319,99.0,1.0,1423 WELLS DR,,BENSALEM,PA,19020,BENCARDINO EXCAVATING INC,2675741172.0,73280.0,,,,,N,,,,,,U,,,,,,,1,,5.0
2008133613,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2009030779,99.0,8.0,6821 NORWICH DR,,PHILADELPHIA,PA,19153,ALL CITY TRANSPORT,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2008047723,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,,11.0
2008051395,99.0,8.0,3740 E THOMPSON ST,,PHILADELPHIA,PA,99999,ATLANTIC EXPRESS,9999999999.0,,,,,,N,,,,,,,,,,,,,1,,11.0
2008077691,3.0,4.0,351 NEW BROOKLYN RD,,BERLIN,NJ,08009,CAPONE TRANSPORTATION,6096857082.0,,,,,,N,,,,,,N,,,,,,,1,00789268,4.0
2008103088,99.0,8.0,2905 ABBOTTSFORD AVE,,PHILADELPHIA,PA,19129,PHILLY TRANSPORTATION,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008107619,2.0,1.0,3760 COMLEY CIR,,DOYLESTOWN,PA,18902,TITAN MOBILE SHREDDING LLC,8668482699.0,33000.0,,,,,N,,,,,,U,,,,,,,1,1723795,3.0
2008108300,2.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,2,,11.0
2008108366,99.0,4.0,PO BOX 140849,,IRVING,TX,75014,EFE ENTERPRISE,2679091327.0,,,,,,N,,,,,,U,,,,,,,1,,9.0
2008120895,99.0,8.0,9025 RIVER RD,,INDIANAPOLIS,IN,46240,DURHAM SCHOOL BUS SERVICES,2155357300.0,,,,,,N,,,,,,N,,,,,,,1,,10.0
2008122569,99.0,8.0,1234 MARKET STREET,,PHILADELPHIA,PA,19108,SEPTA,9999999999.0,,,,,,,,,,,,U,,,,,,,2,,11.0
2008133551,99.0,9.0,1050 SWEDESFORD RD,,BERWYN,PA,19312,PECO ENERGY CO,9999999999.0,33000.0,,,,,N,,,,,,N,,,,,,,3,,99.0
2009013841,99.0,9.0,C/O EDWARD ANTONI,1193 MILDRED AVENUE,BENSALEM,PA,19020,ATLANTIC TOWING INC,9999999999.0,25500.0,,,,,,,,,,,U,,,,,,,2,,5.0
2009038702,99.0,8.0,1019 E 9TH ST,,CHESTER,PA,19013,DELAWARE COUNTY TRANS,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,99.0
2008036796,99.0,1.0,1401 HADDONFIELD BERLIN,,CERRY HILL,ZZ,08034,RYDER TRUCK RENTAL IN.,9999999999.0,25500.0,,,,,N,,,,,,,,,,,,,2,99999999,5.0
2008043920,2.0,0.0,POBOX 21508,,PHOENIX,AZ,850361508,U-HAUL,8005287134.0,,,,,,N,,,,,,U,,,,,,,1,99999999,98.0
2008047369,4.0,1.0,565 HOLLOW RD,,PHOENIXVILLE,PA,19460,DANTE F VOLPE,6106300700.0,,,,,,N,,,,,023550,,,,,,,,2,113682,8.0
2008048612,99.0,8.0,UNKNOWN,,PHILADELPHIA,PA,99999,SEPTA,9999999999.0,,,,,,N,,,,,,,,,,,,,2,,11.0
2008051741,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,,11.0
2008083212,99.0,1.0,GOOSEHILL RD BOX259,WESTCHESTER PA 19381,JEFFERSON,ME,04348,A DUIE PYLE INC,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,8.0
2008103105,99.0,8.0,9150 MARSHALL ST,,PHILADELPHIA,PA,99999,ART OF LIFE INC,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2009012659,99.0,8.0,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,1,,11.0
2009018979,2.0,1.0,P O BOX 510 ROSEMOUNT,,ROSEMOUNT,MN,55068,BAY AND BAY TRANSFER,8006245042.0,,,,,,N,,,,,,N,,,,,,,1,,6.0
2008019492,2.0,1.0,5201-11 DARRAH STREET,,PHILADELPHIA,PA,19124,NORTHEAST DONUT SHOPS,2152227955.0,25950.0,,,,,N,,,,,,N,,,,,,,1,01386822,3.0
2008062168,2.0,8.0,1234 MARKET ST  4TH FL,14TH FLOOR PHILA,PHILADELPHIA,PA,19107,SOUTHEASTERN PA TRANSPORTATION,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008072049,99.0,1.0,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,,,,,,1,99999999,5.0
2008081567,99.0,8.0,1234 MARKET ST 14T FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
2008087486,99.0,8.0,2000 JOHNSTON ST,,PHILADELPHIA,PA,99999,SEPTA,2155405308.0,,,,,,N,,,,,,N,,,,,,,2,,11.0
