CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMT_TYPE,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMT_TYPE,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_PASSNGR_IND,MC_TRAIL_IND,PC_HDLGHT_IND,PC_HLMT_IND,PC_PASSNGR_IND,PC_REAR_RFLTR_IND,UNIT_NUM
2008135594,N,Y,N,N,0.0,,,U,Y,99999.0,,,,,,,,N,N,,,,,1
2008040039,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2008085872,N,N,U,N,0.0,N,N,Y,N,99999.0,,,,,,,,N,N,,,,,1
2008090243,U,U,U,N,0.0,,,U,U,1400.0,,,,,,,,N,U,,,,,1
2008094840,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008095235,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2008096085,U,N,U,U,9.0,U,U,Y,N,99999.0,,,,,,,,N,U,,,,,2
2008121116,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009002135,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2008079249,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2008095584,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008098160,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2008027041,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008060221,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008079682,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2008082140,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2008095239,U,U,U,U,9.0,U,U,U,U,1000.0,,,,,,,,N,U,,,,,1
2008095718,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2008098237,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2008109634,Y,Y,Y,Y,1.0,Y,Y,Y,Y,250.0,U,U,9.0,U,U,U,U,N,N,,,,,1
2008119469,N,U,U,U,0.0,,,U,U,99999.0,,,,,,,,N,N,,,,,1
2008082414,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2008099227,U,U,U,U,1.0,U,U,Y,Y,99999.0,U,U,1.0,U,U,Y,Y,Y,U,Y,Y,Y,Y,2
2008100574,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2008107994,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2008108002,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008108660,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008118560,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008120649,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2008133522,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2009015077,U,Y,U,Y,0.0,,,Y,Y,1340.0,,,,,,,,N,U,,,,,2
2009024478,N,U,N,U,0.0,N,N,Y,Y,99999.0,,,,,,,,N,N,,,,,1
2009029277,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2008069374,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008097456,,,,,,,,,,,,,,,,,,,,N,N,N,U,1
2008098127,U,U,U,U,0.0,N,N,U,U,99999.0,U,U,9.0,U,U,U,U,Y,U,,,,,1
2008108649,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008121131,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009004114,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008044299,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2008060232,,,,,,,,,,,,,,,,,,,,Y,U,N,Y,2
2008095048,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008095602,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008097589,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008097890,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008098093,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2008108977,Y,N,N,N,0.0,,,Y,N,99999.0,,,,,,,,N,N,,,,,1
2008109108,,,,,,,,,,,,,,,,,,,,,,U,,2
2008120784,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009002014,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2009024628,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009026958,,,,,,,,,,,,,,,,,,,,N,U,N,Y,1
2008081482,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008082131,N,N,U,Y,0.0,,,Y,N,600.0,,,,,,,,N,N,,,,,2
2008082480,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2008082572,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2008083218,N,Y,N,N,0.0,,,U,Y,1100.0,,,,,,,,N,N,,,,,1
2008089908,N,Y,Y,Y,0.0,N,N,Y,N,1000.0,U,U,9.0,U,U,U,U,N,N,,,,,1
2008099299,U,Y,Y,Y,0.0,N,N,Y,N,99999.0,,,,,,,,N,U,,,,,1
2008107998,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008119783,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,U,U,,,,,1
2008134029,N,U,U,U,0.0,,,U,U,600.0,,,,,,,,N,N,,,,,1
2009026826,U,Y,U,Y,0.0,,,Y,Y,99999.0,,,,,,,,N,U,,,,,2
2008047931,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2008069465,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008087852,U,U,N,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008121131,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2008062186,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2008088275,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1
2008098148,Y,U,Y,N,0.0,N,N,U,U,99999.0,,,,,,,,N,Y,,,,,1
2008108489,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008119236,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008119671,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008120907,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2008087847,,,,,,,,,,,,,,,,,,,,N,U,N,N,2
2008095673,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008097842,Y,U,U,U,0.0,,,Y,U,1000.0,,,,,,,,N,U,,,,,1
2008098075,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008120902,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2008134034,Y,U,U,U,9.0,U,U,Y,Y,99999.0,,,,,,,,N,N,,,,,1
2009002633,N,N,Y,N,0.0,,,Y,Y,125.0,,,,,,,,N,N,,,,,2
2008051625,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,N,,,,,2
2008061011,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008096081,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2008119287,U,U,U,N,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,1
2008119490,N,N,N,U,9.0,N,N,N,N,99999.0,,,,,,,,N,N,,,,,1
2008122855,,,,,,,,,,,,,,,,,,,,U,Y,N,Y,2
2009013853,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009030585,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2008050255,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2008094860,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2008098675,N,N,U,N,0.0,N,N,Y,Y,1000.0,U,N,0.0,N,N,U,U,Y,N,,,,,2
2008099264,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2008100548,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2008108629,U,U,U,N,0.0,N,N,U,U,99999.0,U,N,0.0,N,N,U,U,Y,U,,,,,2
2008120785,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,1
