CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PERMITTED,PUC_NUM,SPECIAL_SIZING1,SPECIAL_SIZING2,SPECIAL_SIZING3,SPECIAL_SIZING4,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2022034036,5.0,3,8099A HILLMARK CT,,FREDERICK,MD,21704,WILLIAM S FOUT INC,9999999999.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,2,00428602,6
2022069925,2.0,1,1100 BENT CREEK BLVD,STE 102,MECHANICSBURG,PA,17050,INTEGRATED MEDICAL TRANSPORT LLC,7175908179.0,,,,,,N,,,,,,,,A-641998,0.0,,,,1,03427242,98
2022048247,3.0,0,"485 ROUTE 1, SO, BUILDING F, S",,ISELIN,NJ,08830,GROCERY HAULER'S,7324993900.0,080000,,,,,N,,,,,,,99.0,,0.0,,,,1,00507644,7
2022034256,2.0,0,400 NW 56TH ST,,LINCOLN,NE,68528,SHAFFER TRUCKING,4024759521.0,052500,,,,,N,,,,,,,99.0,,0.0,,,,2,00073705,7
2022031409,7.0,99,3050 BRETON RD SE,,GRAND RAPIDS,MI,49512,SWEET EXPRESS LLC,6167978828.0,080000,,,,,N,,,,,,,2.0,,0.0,,,,1,01128178,8
2022003666,5.0,1,7558 CHEROKEE LN,,LIBERTY TOWNSHIP,OH,45044,DAS TRANSPORT INC,5133935160.0,080000,,,,,N,,,,,,,,,0.0,,,,1,00295125,8
2022075774,2.0,4,905 BETHLEHEM PIKE,,ERDENHEIM PIKE,PA,19038,JOSEPH DUGAN INC.,2152332150.0,016500,,,,,N,,,,,,,,A-00000000,0.0,,,,2,00723595,9
2022033707,5.0,6,3 STANDISH ROAD,,EGG HARBOR TOWNSHIP,NJ,08234-8610,MENDOZA TRANSPORT,6094148832.0,020000,,,,,N,,,,,,,2.0,,0.0,,,,2,03511476,8
2022017178,4.0,4,12135 RENOVO ROAD,,NORTH BEND,PA,17760,THOMPSON LOGGING AND TRUCKING IN,5709232590.0,071000,,,,,N,,,,,,N,,,,,,,1,00685052,4
2022008419,8.0,0,47 CHASE WAY,,DALLAS,GA,30132,BLACK SHEEP AUTOMOTIVE,4049791232.0,080000,,,,,N,,,,,,,,,0.0,,,,2,03636752,8
2022079750,3.0,1,1515 BURNDT BOAT DR,,BISMARCK,ND,58503,FORESIGHT ENERGY RESOURCES,7012043586.0,020000,,,,,N,,,,,,,99.0,,0.0,,,,1,02574497,8
2022054369,5.0,1,3612 FLORA VISTA AVE APT 362,,SANTA CLARA,CA,95051,HAOXI TRUCKING INC,5106267777.0,036000,,,,,N,,,,,,,,,0.0,,,,1,03145099,8
2022084530,3.0,7,197 SWAMP CREEK ROAD,,GILBERTSVILLE,PA,19525,WASTE MANAGEMENT,8008695566.0,073280,,,,,N,,,,,,,,,0.0,,,,2,00344050,4
2022098818,99.0,99,UNK,,UNK,PA,99999,DORNELAS CONSTRUCTION INC,9999999999.0,073280,,,,,,,,,,,,,,0.0,,,,1,,99
2022098818,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,,,,,,,,,,,,,,,0.0,,,,2,,13
2022116241,2.0,98,173 ROUTE 526,,ALLENTOWN,NJ,08501,WORLD LOGISTICS USA INC,6092596102.0,033001,,,,,N,,,,,,,99.0,,0.0,,,,1,00823590,8
2022104179,3.0,1,419 JENNINGS AVE,,WAYNESBURG,PA,15370,DAVID D AREFORD,7249862424.0,,,,,,N,,,,,,,99.0,,0.0,,,,2,,4
2022030994,2.0,4,323 HOPWOOD COOLSPRING ROAD,,HOPWOOD,PA,15445,HART LANDSCAPING,7249843737.0,033000,,,,,N,,,,,,,,,0.0,,,,1,03719962,3
2022090532,2.0,1,11690 NORTH WEST 105TH STREET,,MIAMI,FL,33178,SCHAEDLER YESCO,8009981621.0,025999,,,,,N,,,,,,,1.0,A-00112909,0.0,,,,2,00338918,3
2022090532,2.0,2,12475 ROUTE 119 HIGHWAY NORTH,,ROCHESTER MILLS,PA,15771,SATTERLEE LEASING,8009422214.0,561000,3.0,,,,Y,1.0,,,,,,1.0,,0.0,,,,1,02332739,1
2022075263,99.0,3,1802 PETERSBURG AVE,,LAKELAND,FL,33803,CENTRAL FL SPEED LAB LLC,9999999999.0,017000,,,,,N,,,,,,,,,0.0,,,,2,03513447,9
2022062823,3.0,98,915 LATROBE AVE,,MCCALLSBURG,IA,50154,DEREK GJERDE TRUCKING,5154605535.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,1,01506537,8
2022018717,5.0,1,3728 CORN VALLEY RD,,GRAND PRAIRIE,TX,75052,R&E TRUCKING LLC,2143953176.0,080000,,,,,N,,,,,,,,,0.0,,,,1,02570319,8
2022050955,3.0,11,5824 SNELLL DR,,HARISSBURG,PA,17109,ROADTEX,7179993259.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,2,01370305,4
2022121744,2.0,3,3002 OLD STAGECOACH RD,,WYALUSING,PA,18853,LEE GRIFFITH,6074256174.0,,,,,,N,,,,,,,99.0,,0.0,,,,1,,3
2022096359,99.0,1,11690 NW 105 ST,,MIAMI,FL,33178,RYDER TRUCK RENTAL INC,9999999999.0,999999,,,,,N,,,,,,,,,0.0,,,,1,,5
2022114393,99.0,99,254 S MAIN ST,PO BOX 59,AMBLER,PA,19002,CADDICK UTILITIES LLC,9999999999.0,019500,,,,,N,,,,,,,99.0,,0.0,,,,1,,99
2022068011,2.0,99,7165 AMBASSADOR DR,,ALLENTOWN,PA,18106,HT LYONS,9999999999.0,013200,,,,,N,,,,,,,99.0,,0.0,,,,1,,99
2022108919,4.0,7,3730 SANDHURST DR,,YORK,PA,17406,REPUBLIC SERVICES,8002109675.0,073280,,,,,N,,,,,,,,0,0.0,,,,2,00348394,4
2022078805,99.0,1,4 LONGSTREAM CT. UNIT 302,,BALTIMORE,MD,21209,OVERLAND VANLINES,4842791743.0,026000,,,,,N,,,,,,,1.0,,0.0,,,,1,00327574,5
2022028649,3.0,4,4859 STATE ROUTE 155,,PORT ALLEGANY,PA,16743,LIBERTY TOWNSHIP,8146422445.0,036220,,,,,N,,,,,,,,,0.0,,,,1,,9
2022114195,3.0,1,4001 LEADENHALL RD,,MT LAUREL,NJ,08054,RBS ASSET FINANCE INC,5705418989.0,,,,,,N,,,,,,,99.0,,0.0,,,,2,,4
2022028061,3.0,9,1426 HERON WAY,,CHALFONT,PA,18914,TRUCKING EXPRESS LLC,8554998886.0,033000,,,,,N,,,,,,N,,,,,,,2,01592468,8
2022028061,3.0,1,6340 LAKE WORTH BLVD,,FORT WORTH,TX,76135,TROY BRAVE LLC,8449027283.0,,,,,,N,,,,,,N,,,,,,,3,02377708,8
2022025009,3.0,4,458 SHERMAN VALLEY RD,,HOPEWELL,PA,16650,DAVE BUSSARD LOGGING,8146525566.0,056000,,,,,N,,,,,,,,,0.0,,,,1,03306111,4
2022118033,2.0,99,1516 SYCAMORE ST,,BETHLEHEM,PA,18017,BETHLEHEM AREA SCHOOL DISTRICT,6108657000.0,029800,,,,,,,,,,,,,,0.0,,,,2,01126340,12
2022094668,2.0,3,1800 S 5TH AVE,,LEBANON,PA,17042,SOUTH LEBANON TOWNSHIP,7172740481.0,,,,,,N,,,,,,,99.0,,0.0,,,,1,,3
2022105066,99.0,8,1234 MARKET ST 14TH FLR,,PHILADELPHIA,PA,19107,SOUTHEASTERN PENNSYLVANIA TRAN,9999999999.0,999999,,,,,N,,,,,,,,,0.0,,,,2,,15
2022123914,5.0,1,14475 CARL ST,,MT UNION,PA,17066,IAN ROSENSTEEL,8145715243.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,2,00088322,8
2022112094,5.0,1,450 KEHOE BLVD,,CAROL STREAM,IL,60188,PATRIOT TRANSPORT INC,7085475401.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,1,01538771,8
2022112094,5.0,1,7306 N BAKER RD,,FREMONT,IN,46737,FEDEX FREIGHT INC,5708952320.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,3,00239039,8
2022056137,3.0,98,2235 BEAVER AVE,,PITTSBURGH,PA,15233,PORT AUTHORITY OF ALLEGHENY CO,4124422000.0,041600,,,,,N,,,,,,,2.0,A-00976060,0.0,,,,1,,13
2022117855,5.0,11,615 J.B. HUNT INC DR.,,LOWELL,AR,72745,J.B. HUNT,8004524868.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,2,00080806,8
2022121794,99.0,99,UNK,,UNK,PA,99999,S&M TOWING COMPANY,9999999999.0,021000,,,,,N,,,,,,,,,0.0,,,,3,,99
2022021613,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2155807800.0,040000,,,,,N,,,,,,,,,0.0,,,,2,00010206,14
2022079773,5.0,1,601 EAST CALLA RD,,NEW MIDDLETOWN,OH,44442,VENEZIA TRANSPORT SERVICE,6104955200.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,3,01079966,8
2022063387,99.0,99,124 EARLAND DR,STE 2,NEW HOLLAND,PA,17557,NESCO ENT LLC DBA MERIDIAN PRO,9999999999.0,999999,,,,,N,,,,,,,99.0,,0.0,,,,2,,99
2022048771,5.0,3,2740 MAYFAIR AVE,,SPRINGFIELD,MT,65803,PRIME INC,8003214552.0,080000,,,,,N,,,,,,,,,0.0,,,,2,00003106,8
2022022954,5.0,1,23 MAPLE LEAF RD,,SHAVERTOWN,PA,18708,GRAVITY SHIPPING LLC,5162622996.0,080000,,,,,N,,,,,,,,,0.0,,,,1,02578618,9
2022005744,4.0,4,5050 LANDIS AVE,,VINELAND,PA,08360,LEVARI LEASING INC,8566917772.0,080000,,,,,,,,,,,,,A-00123,0.0,,,,2,01566189,4
2022060780,99.0,99,2058 STATE ROAD,,CAMP HILL,PA,17011,RF FAGER COMPANY,9999999999.0,,,,,,,,,,,,,99.0,,0.0,,,,2,,99
2023002233,5.0,0,510 S ENTERPRISE BLVD,,LEBANON,IN,46052,NFI TRANSPORTATION,7033040189.0,080000,,,,,N,,,,,,,2.0,,0.0,,,,2,01486168,8
2022062804,2.0,1,1500 TRUMBULL AVE.,,GIRARD,OH,44420,AIM LEASING CO.,8148813075.0,024000,,,,,N,,,,,,,1.0,,0.0,,,,1,00434802,9
2022079722,5.0,0,721 MOOSIC STREET,,SCRANTON,PA,18505-2060,JJI TRUCKING,5708159670.0,040240,,,,,N,,,,,,,2.0,,0.0,,,,1,00296722,8
2022102903,3.0,98,2440 13TH ST,,BETHLEHEM,PA,18020,EZ HAULERS INC,7189138164.0,080000,,,,,N,,,,,,,,,0.0,,,,2,00357918,8
2022086568,99.0,99,8010 S 259TH ST,,KENT,WA,98032,BLT TRANSPORTATION,2532364667.0,009999,,,,,N,,,,,,,99.0,,0.0,,,,2,02034807,99
2022105612,99.0,1,2675 MORGANTOWN RD,PO BOX 79,READING,PA,19603,PENSKE LEASING AND RENTAL CO,9999999999.0,999999,,,,,N,,,,,,,99.0,,0.0,,,,1,,99
2022059219,5.0,1,303 SMITHSON STREET,,DEXTER CITY,OH,45727,WARREN DRILLING,7407832775.0,056000,,,,,N,,,,,,,2.0,,0.0,,,,1,00647185,6
2022056515,5.0,0,5144 SNYDERTOWN RD,,PAXINOS,PA,17860,"NORTHUMBERLAND SERVICES, LLC",5702746377.0,033000,,,,,N,,,,,,,2.0,,0.0,,,,1,02132831,9
2022011558,2.0,8,2481 STATE ROUTE 487,,ORANGEVILLE,PA,17859,"FISHING CREEK TRANSPORTATION, IN",5702456393.0,999999,,,,,N,,,,,,,,,0.0,,,,2,,12
2022104939,6.0,2,5 SKYLINE DRIVE,,HAWTHORNE,NY,10532,CONRI SERVICES INC,9145922300.0,080000,,,,,N,,,,,,,2.0,,0.0,,,,1,01599349,9
2022109689,2.0,98,338 SY HUFFMAN HL,,WAYNESBURG,PA,15370,HIGGENS HAULING,3048423314.0,036000,,,,,N,,,,,,,2.0,,0.0,,,,2,00292254,9
2022109689,99.0,5,200 NYALA FARMS RD,,WESTPORT,PA,06880,TEREX MASTER TRUST,9999999999.0,080000,,,,,,,,,,,,,,0.0,,,,3,,99
2022065624,99.0,98,1250 WALCUTT ROAD,,COLUMBUS,OH,43228,HIGHWAY COMMERCIAL SERVICE INC,6148510005.0,,,,,,N,,,,,,,99.0,,0.0,,,,1,99999999,8
2022017567,99.0,99,UNK,,UNK,ZZ,99999,UNK,9999999999.0,,,,,,,,,,,,,,,0.0,,,,1,,8
2022112397,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2155807800.0,,,,,,N,,,,,,,,,0.0,,,,2,00068427,13
2022112643,99.0,99,UNK,,UNK,PA,99999,ACC INTERNATIONAL LLC,9999999999.0,014000,,,,,N,,,,,,,,,0.0,,,,1,,99
2022113492,2.0,1,2119 CENER SQUARE ROAD,,SWEDESBORO,NJ,08085,PRODUCE JUNCTION INC,8562411250.0,033000,,,,,N,,,,,,,99.0,,0.0,,,,2,00548664,0
2022124599,99.0,99,801 S 29TH ST,,HARRISBURG,PA,17111,VERIZON SERVICES CORP,9999999999.0,016500,,,,,N,,,,,,,99.0,,0.0,,,,2,,99
2022096966,4.0,0,3493 RAYMONT BLVD,,UNIVERSITY HEIGHTS,OH,44118,LINEAGE FLEET TRUCKING LLC,2166940452.0,080000,,,,,N,,,,,,,99.0,,0.0,,,,1,03535997,8
2022029511,4.0,1,114 S WATER STREET EXT,,KITTANNING,PA,16201,PAUL BRADIGANS & SONS,7244222853.0,068000,,,,,N,,,,,,,,,0.0,,,,3,00266946,8
2022082486,3.0,3,207 N HARVEST DRIVE,,BIRD IN HAND,PA,17505,OMARS TRANSPORT,7176566676.0,010001,,,,,N,,,,,,,99.0,0,0.0,,,,2,00988244,6
2023005910,99.0,1,726 W 4TH STREET,,HAZELTON,PA,18261,P & SON LOGISTICS LLC,5705997739.0,030000,,,,,N,,,,,,,2.0,,0.0,,,,1,03624894,99
2022117574,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SOUTHERN PENNSYLVANIA TRANSPORTA,2155807800.0,000099,,,,,N,,,,,,Y,99.0,,2.0,,,,1,00000099,13
2022071388,2.0,1,131 LOCUST AVE 1,,WALLINGTON,NJ,07057,RADIUS MOVING AND STORAGE CORP,8775167455.0,026000,,,,,N,,,,,,,1.0,,0.0,,,,1,02530653,3
2022007750,3.0,4,410 GLENN AVE,,BOILING SPRINGS,PA,17007,BELL'S TRUCKING,7178773625.0,073280,,,,,N,,,,,,,,,0.0,,,,1,02141725,4
2022088981,2.0,1,11690 NW 105TH ST,,MIAMI,FL,33178,RYDER TRUCK RENTAL INC,5708786270.0,025999,,,,,N,,,,,,,2.0,16130,0.0,,,,1,03609231,3
2022044796,3.0,4,1197 N PRESTON HWY,,BRUCTON MILLS,WV,26525,ROSENBERGER TRUCKING,3048266056.0,021000,,,,,N,,,,,,,1.0,,0.0,,,,1,00072657,3
2022044796,3.0,99,SR 188,,WAYNESBURG,PA,15370,PENNDOT,7246276131.0,,,,,,N,,,,,,,99.0,,0.0,,,,2,99999999,4
2022038646,5.0,11,100-110 W COLUMBIA ST,,SCHUYLKILL HAVEN,PA,17972,EVANS DELIVERY COMPANY INC,5703859048.0,,,,,,N,,,,,,,2.0,,0.0,,,,1,00038111,8
2022093812,99.0,99,UNK,,UNK,PA,99999,PECO,9999999999.0,,,,,,N,,,,,,,,,0.0,,,,1,,99
2022095446,5.0,98,1050 STATION STREET,,PITTSBURGH,PA,15108,MODERN TRANSPORTATION SERVICES L,4124894790.0,080000,,,,,N,,,,,,,99.0,,0.0,,,,2,00290790,8
2022108909,3.0,3,1000 GREGG ST,,CARNEGIE,PA,15106,ADVANTAGE TOWING,4122765909.0,,,,,,N,,,,,,,99.0,,0.0,,,,1,,4
2022072832,3.0,3,916 VAN BUREN AVENUE,,ELIZABETH,NJ,07201-1816,ARK TRANSPORTATION LLC,4408910088.0,080000,,,,,N,,,,,,,99.0,A-00932669,0.0,,,,1,02418065,8
2022032014,3.0,4,17TH & ARSENAL BLVD,,HARRISBURG,PA,17120,PENNDOT,7177723838.0,058400,,,,,N,,,,,,,,,0.0,,,,2,,4
2022039994,5.0,1,220 US-46,,ELMWOOD PARK,NJ,07407,MORETRAN LEASE SERVICES,9732729554.0,080000,,,,,N,,,,,,,,,0.0,,,,2,02572589,8
2022066574,2.0,99,580 WENDEL ROAD STE 100,,IRWIN,PA,15642,THE NUTRITION GROUP,7244155184.0,,,,,,,,,,,,,,,0.0,,,,2,00233200,99
2022112057,3.0,1,66 KELLER AVE,,LANCASTER,PA,17601,MILLER AUTO LEASING CO,7172056745.0,020000,,,,,N,,,,,,,1.0,A-00121138,0.0,,,,2,01208429,4
2022115337,3.0,7,7700 WALL STREET,,VALLEY VIEW,OH,44125,PREMIER TRUCK SALES AND RENTAL I,8008251255.0,066000,,,,,N,,,,,,,1.0,,0.0,,,,1,00364259,4
2022056471,2.0,3,1501 MT ZION RD,,YORK,PA,17402,SPRINGETTSBURY TOWNSHIP,7174270096.0,,,,,,N,,,,,,,,,0.0,,,,1,,3
2023002813,5.0,1,3088 ELM POINT INDUSTRIAL DRIV,,ST. CHARLES,MO,63301,STL TRUCKERS LLC,3143966922.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,2,02523551,8
2022057140,5.0,3,7135 CENTENNIAL PL,,NASHVILLE,TN,37209,WESTERN EXPRESS,6152599920.0,,,,,,N,,,,,,,1.0,,0.0,,,,3,00511412,8
2022052730,99.0,3,520 DIMMSVILLE RD,,MILLERSTOWN,PA,17062,SANKEY ENTERPRISES,7172756831.0,040000,,,,,N,,,,,,,1.0,,0.0,,,,2,00981779,9
2022110207,2.0,1,5100 BUCKEYSTOWN PIKE,,FREDERICK,MD,21704,SJ TRUCKING & LOGISTICS,2403518906.0,019000,,,,,N,,,,,,,1.0,,0.0,,,,1,02474434,3
2022013886,3.0,99,1169 113TH STREET,,GRAND PRAIRIE,TX,75050,S & D TRANSPORT INC,9999999999.0,080000,,,,,N,,,,,,,,,0.0,,,,2,01606111,8
2022013886,99.0,99,1480 WINDSOR RD,,RED LION,PA,17356,WINDSOR TOWNSHIP,9999999999.0,064000,,,,,N,,,,,,,,,0.0,,,,1,,5
2022122175,5.0,2,201 S CARVER ST,,WARREN,PA,16365-2867,CROSSETT,8145773749.0,068000,,,,,N,,,,,,,2.0,,0.0,,,,2,00120892,8
2022117905,4.0,4,2134 TARRA CIR,,JAMISON,PA,18929,D B TRUCKING INC,2154915467.0,022500,,,,,N,,,,,,,99.0,,0.0,,,,1,00945575,4
2022040878,5.0,1,3132 STREET RD,,WARRINGTON,PA,18976,MORNING EXPRESS,0.0,,,,,,N,,,,,,,2.0,,0.0,,,,2,02204645,8
2022000665,4.0,0,2235 BEAVER AVENUE,,PITTSBURGH,PA,15222,PORT AUTHORITY,4124422000.0,,,,,,N,,,,,,,1.0,A-00976060,0.0,,,,2,,13
2022080922,99.0,99,UNK,,UNK,ZZ,99999,UNK,9999999999.0,016000,,,,,N,,,,,,,,,0.0,,,,2,,99
2022030720,2.0,7,159 TCI PARK DR,,GROVE CITY,PA,16127,TRI-COUNTY INDUSTRIES INC,7247484705.0,026000,,,,,N,,,,,,,1.0,,0.0,,,,1,00208600,3
2022089184,99.0,99,117 PRINTZ AV,,NORWOOD,PA,19148,EXEL LANDSCAPING,9999999999.0,,,,,,,,,,,,,99.0,,0.0,,,,2,,99
2022062956,5.0,3,509 KELLERS CT,,STROUDSBURG,PA,18330,ANDY'S TRANSPORT INC,5709944517.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,2,01047490,8
2022118484,3.0,4,121 HOMESTEAD LANE,,NEEDMORE,PA,17238,S&S EXCAVATING AND HAULING,7175732813.0,068000,,,,,N,,,,,,,99.0,,0.0,,,,2,08816204,4
2022015063,2.0,98,1506 N. 5TH ST.,,PERKASIE,PA,18944,PENNRIDGE SCHOOL DISTRICT,2154532725.0,,,,,,,,,,,,,,,0.0,,,,1,,12
2022095318,99.0,99,9315 OLIVE BLVD,,SAINT LOUIS,MO,63132,ENTERPRISE FM TRUST,9999999999.0,999999,,,,,,,,,,,,1.0,,0.0,,,,1,,99
2022098669,3.0,4,"1251 RUSSELLTON RD.,",,CHESWCK,PA,15024,DAVID TESONE GROUP INC,7242742250.0,080000,,,,,N,,,,,,,1.0,A-00109950,0.0,,,,2,00507931,9
2022114751,5.0,1,26 TIMBER LN,,REEDSVILLE,PA,17084,METZLER TIMBER TRANSPORT LLC,7176672924.0,080000,,,,,N,,,,,,,,0,0.0,,,,1,03072761,8
2022066964,5.0,1,510 S ENTERPRISE BLVD,,LEBANON,IN,46052,NFI,3156350100.0,080000,,,,,N,,,,,,,,,0.0,,,,1,01486168,8
2022056307,5.0,1,PO BOX 2419,,PASSAIC,NJ,07055,RAMOS TRANSPORTATION LLC,3479617156.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,2,03235956,8
2022040925,2.0,1,1003 8TH AVENUE,,LA GRANGE,IL,60525,EXPOTRUCKING,7797071020.0,080000,,,,,N,,,,,,,,,0.0,,,,1,03030490,8
2022034517,2.0,8,664 W AVONDALE RD,,WEST GROVE,PA,19390,DUVALL BUS SERVICE LLC,6108692881.0,031000,,,,,N,,,,,,,1.0,,0.0,,,,1,00033437,12
2022034517,2.0,4,324 E BALTIMORE PIKE PO BOX 48,,TOUGHKENAMON,PA,19374,HMR ASSOCIATES INC,3023571365.0,073500,,,,,N,,,,,,,2.0,,0.0,,,,2,02979352,3
2022035771,99.0,1,7101 W 17TH ST,,GARY,IN,46406,SCHNEIDER NATIONAL LEASING INC,9203573305.0,080000,,,,,N,,,,,,,99.0,,0.0,,,,1,00264184,6
2022035771,3.0,1,3042 RODRICK CR,,ORLANDO,FL,32824,MELO HARRERA FREDDY G DBA FGM TR,2012380802.0,080000,,,,,N,,,,,,,99.0,,0.0,,,,5,01196304,6
2022093376,3.0,1,PO BOX 900,,HATFIELD,PA,19440,PV TRANSPORT INC,2153682667.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,2,00142099,9
2022068008,2.0,99,3785 FOREST INN RD,,PALMERTON,PA,18071,PALMERTON GARAGE DOOR,9999999999.0,013200,,,,,N,,,,,,,99.0,,0.0,,,,1,,99
2022096404,2.0,8,825 AIRPORT ROAD,,LEMONT FURNACE,PA,15456,FACT,7246287433.0,,,,,,N,,,,,,,,,0.0,,,,2,,13
2022051215,5.0,3,4535 ELIZABETHTOWN RD,,MANHEIM,PA,17545,BIGBEE STEEL & TANK COMPANY,7176640600.0,080000,,,,,N,,,,,,,,,0.0,,,,2,00148531,9
2022051215,4.0,0,704 HAW RIVER HOPEDALE RD,,BURLINGTON,NC,27217,TRUCK EXPRESS TRANSPORT LLC,9199021783.0,080000,,,,,N,,,,,,,,,0.0,,,,1,00745956,9
2022008914,6.0,1,49 E CUMBERLAND,,ALLENTOWN,PA,18102,"ALVAREZ RAMIREZ, YEURY",4846199140.0,080000,,,,,N,,,,,,,,,0.0,,,,2,03482330,6
2022094854,2.0,3,573 CLINTON RD,,NORMALVILLE,PA,15469,NICHELSONS AUTO WRECKERS,7244557451.0,025500,,,,,N,,,,,,,2.0,,0.0,,,,1,02204727,9
2022087691,5.0,1,540 E NEES AVE #284,,FRESNO,CA,93720,RISING TRANSPORT,2094829866.0,080000,,,,,N,,,,,,,1.0,,0.0,,,,1,03532383,8
2022102864,2.0,1,2290 BUTLER PIKE,,PLYMOUTH MEETING,PA,19462,DANELLA LINE SERVICES CO INC,6108286200.0,019500,,,,,N,,,,,,,99.0,,0.0,,,,2,01094252,3
2022069628,99.0,99,396 E CHURCH RD STE C,,KNG OF PRUSSA,PA,19406,BUXTON LLC,9999999999.0,999999,,,,,,,,,,,,99.0,,0.0,,,,1,,99
2022011322,3.0,0,UNKNOWN,,UNKNOWN,ZZ,99999,GREEN HAUL LOGISTICS,9999999999.0,999999,,,,,N,,,,,,,,9999999999,0.0,,,,1,03544579,4
2022011322,99.0,99,2052 LUCON RD P O BOX 196,,SKIPPACK,PA,19474,H &K GROUP INC,2676420225.0,999999,,,,,N,,,,,,,99.0,9999999999,0.0,,,,2,99999999,99
2022095393,99.0,1,EQUIP 057-01-7547,2221 FORESTER ST,HARRISBURG,PA,17103,PA DEPT OF GENERAL SERVICES,9999999999.0,011500,,,,,N,,,,,,,,,0.0,,,,1,,5
2022114769,2.0,8,1715 GRACE AVE,,LEBANON,PA,17046,D B FISHER TOURS A TRAVEL AGENCY,7178656650.0,033000,,,,,N,,,,,,,99.0,,0.0,,,,1,00096692,12
2022095753,99.0,98,600 SPRING GARDEN,,PITTSBURGH,PA,15212,CITY OF PITTSBURGH,9999999999.0,070800,,,,,,,,,,,,,,0.0,,,,2,,98
2022112972,2.0,7,414 GRANT ST,,PITTSBURGH,PA,15219,CITY OF PITTSBURGH,4122552640.0,,,,,,,,,,,,,,,0.0,,,,2,,98
2023000715,2.0,1,801 OSTRUM ST,,BETHLEHEM,PA,18015,ST LUKES HOSPITAL,9999999999.0,007300,,,,,N,,,,,,,,,0.0,,,,1,,3
2023000715,99.0,99,UNK,,UNK,PA,99999,PENNDOT,9999999999.0,014000,,,,,N,,,,,,,,,0.0,,,,2,,99
2022081457,99.0,99,328 S TEMPLE BLVD,,TEMPLE,PA,19560,SALVADOR CHAVEZ / SC LEMUS,9999999999.0,999999,,,,,,,,,,,,99.0,,0.0,,,,2,,99
2022045983,6.0,1,"400 MICHEL JASMIN AVE, APT 150",,DORVAL,QC,H9P1C1,LOGISTIQUE TRANSTEK INC.,5146362315.0,080000,,,,,N,,,,,,,,,0.0,,,,1,03268821,8
2022038723,99.0,99,197 SWAMP CREEK RD,,GILBERTSVILLE,PA,19525,WASTE MANAGEMENT OF PENNSYLVAN,9999999999.0,999999,,,,,,,,,,,,99.0,9999999999,0.0,,,,2,99999999,99
2022065324,2.0,98,1595 SMITH TOWNSHIP STA PO BOX,,ATLASBURG,PA,15004,ALEX E PARIS CONTRACTING COM,7243507168.0,,,,,,N,,,,,,,,,0.0,,,,2,00348364,9
2022060304,99.0,3,8841 RT 20 SOUTH RD,,FRENCH CREEK,WV,26218,D & D TRUCKING LLC,3045176547.0,075000,,,,,N,,,,,,,2.0,,0.0,,,,1,01291975,8
2022060304,99.0,98,4257 SECRETARIAT ST,,HARRISBURG,PA,17112,LASURE TRANSPORT LLC,6099333925.0,023000,,,,,N,,,,,,,99.0,,0.0,,,,3,02836437,8
2022117308,99.0,99,15 WEST LINWOOD AVE,,MAPLE SHADE,NJ,08052,JP FIDLER TRUCKING,9999999999.0,999999,,,,,,,,,,,,,,0.0,,,,2,,8
2022117308,99.0,99,15 WEST LINWOOD AVE APT A,,MAPLE SHADE,NJ,08052,LA ROBINSON TRUCKING,8562294728.0,999999,,,,,,,,,,,,99.0,,0.0,,,,1,,8
2022053848,99.0,99,PO BOX 827380,,PHILADELPHIA,PA,19182,PENSKE TRUCK LEASING CO,9999999999.0,999999,,,,,N,,,,,,,99.0,,0.0,,,,2,,6
2022072961,3.0,4,202 BUCKEYE ST,,PITTSBURGH,PA,15241,WOEHLER,7249416363.0,073280,,,,,N,,,,,,,99.0,,0.0,,,,2,03438278,4
2022034164,5.0,1,310 N ZARFOSS DRIVE,,YORK,PA,17404,A & S SERVICES GROUP LLC,7177923632.0,080000,,,,,N,,,,,,,,,0.0,,,,2,01880751,8
